OCCURRENCE_ID,SOURCE_TYPE,LOCATION_TYPE,ADMIN_LEVEL,Y,X,YEAR,COUNTRY,DISEASE
310,Literature,point,-999,38.868583,47.036133,2006,Iran,Visceral
3283,Literature,point,-999,28.8429,52.5723,2002,Iran,Visceral
308,Literature,point,-999,38.868583,47.036133,2004,Iran,Visceral
17,Literature,point,-999,29.63,52.57,1988,Iran,Visceral
2888,Literature,point,-999,38.3987,47.6791,2008,Iran,Visceral
2013,Literature,point,-999,38.8,47.07,2001,Iran,Visceral
2010,Literature,point,-999,38.75,47.13,2000,Iran,Visceral
3281,Literature,point,-999,29.6185,51.6535,2009,Iran,Visceral
306,Literature,point,-999,38.477245,47.075958,2005,Iran,Visceral
2087,Literature,point,-999,29.61,52.53,1974,Iran,Visceral
307,Literature,point,-999,38.477245,47.075958,2006,Iran,Visceral
1623,Literature,point,-999,38.75,47.13,1998,Iran,Visceral
2874,Literature,point,-999,37.7539,45.9811,2009,Iran,Visceral
309,Literature,point,-999,38.868583,47.036133,2005,Iran,Visceral
4222,Literature,polygon,2,29.61,52.53,1998,Iran,Visceral
1622,Literature,point,-999,38.5,47.83,1998,Iran,Visceral
1815,Literature,point,-999,38.4,47.66,1986,Iran,Visceral
5420,Literature,polygon,2,38.3966,47.6846,2002,Iran,Visceral
3276,Literature,point,-999,29.6185,51.6535,2004,Iran,Visceral
2086,Literature,point,-999,29.61,52.53,1973,Iran,Visceral
5419,Literature,polygon,2,38.3966,47.6846,2001,Iran,Visceral
305,Literature,point,-999,38.477245,47.075958,2004,Iran,Visceral
5418,Literature,polygon,2,38.56,47.79,2000,Iran,Visceral
2085,Literature,point,-999,29.61,52.53,1972,Iran,Visceral
3275,Literature,point,-999,29.6185,51.6535,2003,Iran,Visceral
4221,Literature,polygon,2,29.61,52.53,1997,Iran,Visceral
2302,Literature,point,-999,30.4966,47.8144,2004,Iraq,Visceral
5149,Literature,polygon,1,33.319053,44.371033,2004,Iraq,Visceral
1562,Literature,point,-999,30.4966,47.8144,2001,Iraq,Visceral
5148,Literature,polygon,1,33.319053,44.371033,2003,Iraq,Visceral
5118,CNR-L,polygon,1,32.1965,44.3985,1973,Iraq,Visceral
5381,Literature,polygon,2,31.035873,46.274872,2003,Iraq,Visceral
3747,CNR-L,point,-999,33.3845,43.5253,1977,Iraq,Visceral
5379,Literature,polygon,2,31.035873,46.274872,2001,Iraq,Visceral
6868,Literature,polygon,2,30.883369,46.473999,2003,Iraq,Visceral
5115,Literature,polygon,1,32.657876,44.538574,2003,Iraq,Visceral
5150,Literature,polygon,1,33.319053,44.371033,2005,Iraq,Visceral
5117,Literature,polygon,1,32.657876,44.538574,2005,Iraq,Visceral
5591,Literature,polygon,2,31.739847,46.078491,2003,Iraq,Visceral
2303,Literature,point,-999,30.4966,47.8144,2005,Iraq,Visceral
2733,Literature,point,-999,33.372,44.363,2009,Iraq,Visceral
5380,Literature,polygon,2,31.035873,46.274872,2002,Iraq,Visceral
6319,Literature,polygon,2,30.869225,46.968384,2003,Iraq,Visceral
357,Literature,point,-999,31.407568,46.172333,2003,Iraq,Visceral
5116,Literature,polygon,1,32.657876,44.538574,2004,Iraq,Visceral
1563,Literature,point,-999,33.372,44.363,2001,Iraq,Visceral
1505,Literature,point,-999,32.5,35.31,1989,Israel,Visceral
1506,Literature,point,-999,32.5,35.31,1990,Israel,Visceral
1507,Literature,point,-999,32.5,35.31,1991,Israel,Visceral
1603,Literature,point,-999,32.71,35.07,1996,Israel,Visceral
1598,Literature,point,-999,32.7,34.95,1994,Israel,Visceral
1116,Literature,point,-999,32.06,34.76,2002,Israel,Visceral
1599,Literature,point,-999,32.7,34.95,1995,Israel,Visceral
328,Literature,point,-999,31.5068,34.9501,2007,Israel,Visceral
1601,Literature,point,-999,32.71,35.07,1994,Israel,Visceral
1810,Literature,point,-999,32.48,35.47,2000,Israel,Visceral
1602,Literature,point,-999,32.71,35.07,1995,Israel,Visceral
1510,Literature,point,-999,32.5,35.31,1994,Israel,Visceral
1511,Literature,point,-999,32.5,35.31,1995,Israel,Visceral
1804,Literature,point,-999,31.95,34.92,2002,Israel,Visceral
1508,Literature,point,-999,32.5,35.31,1992,Israel,Visceral
1514,Literature,point,-999,32.5,35.31,1998,Israel,Visceral
1600,Literature,point,-999,32.7,34.95,1996,Israel,Visceral
1509,Literature,point,-999,32.5,35.31,1993,Israel,Visceral
1513,Literature,point,-999,32.5,35.31,1997,Israel,Visceral
1803,Literature,point,-999,31.93,34.98,1996,Israel,Visceral
1802,Literature,point,-999,31.91,35.01,2002,Israel,Visceral
1806,Literature,point,-999,32.09,34.94,1999,Israel,Visceral
1801,Literature,point,-999,31.81,35.13,1999,Israel,Visceral
327,Literature,point,-999,31.5068,34.9501,2006,Israel,Visceral
1512,Literature,point,-999,32.5,35.31,1996,Israel,Visceral
5139,Literature,polygon,2,38.1065,13.3442,2003,Italy,Visceral
1585,Literature,point,-999,38.11,13.36,1998,Italy,Visceral
5471,Literature,polygon,2,37.5,14.8,1988,Italy,Visceral
5135,Literature,polygon,2,38.1065,13.3442,1999,Italy,Visceral
2028,Literature,point,-999,40.73,13.95,1992,Italy,Visceral
1582,Literature,point,-999,38.11,13.36,1995,Italy,Visceral
5138,Literature,polygon,2,38.1065,13.3442,2002,Italy,Visceral
5472,Literature,polygon,2,37.5,14.8,1989,Italy,Visceral
5473,Literature,polygon,2,37.5,14.8,1990,Italy,Visceral
1584,Literature,point,-999,38.11,13.36,1997,Italy,Visceral
5120,Literature,polygon,2,37.88,13.61,1988,Italy,Visceral
4345,Literature,polygon,1,46.233053,12.978516,2000,Italy,Visceral
4926,Literature,polygon,1,44.23,9.68,1989,Italy,Visceral
1581,Literature,point,-999,38.11,13.36,1994,Italy,Visceral
5474,Literature,polygon,2,37.5,14.8,1991,Italy,Visceral
5136,Literature,polygon,2,38.1065,13.3442,2000,Italy,Visceral
5140,Literature,polygon,2,38.1065,13.3442,2004,Italy,Visceral
5589,Literature,polygon,2,38.191784,15.553122,2003,Italy,Visceral
4027,CNR-L,point,-999,37.6082,15.1653,1995,Italy,Visceral
5121,Literature,polygon,2,37.88,13.61,1989,Italy,Visceral
5123,Literature,polygon,2,37.88,13.61,1991,Italy,Visceral
4929,Literature,polygon,1,44.23,9.68,1992,Italy,Visceral
5588,Literature,polygon,2,38.191784,15.553122,2002,Italy,Visceral
1587,Literature,point,-999,38.11,13.36,2000,Italy,Visceral
140,Literature,point,-999,37.5,15.1,1996,Italy,Visceral
4972,Literature,polygon,2,41.939063,12.533569,2000,Italy,Visceral
5142,Literature,polygon,2,38.1065,13.3442,2006,Italy,Visceral
165,Literature,point,-999,44.93,9.8,1971,Italy,Visceral
166,Literature,point,-999,44.93,9.8,1972,Italy,Visceral
3896,CNR-L,point,-999,45.4649,9.1866,1992,Italy,Visceral
5470,Literature,polygon,2,37.5,14.8,1987,Italy,Visceral
5124,Literature,polygon,2,37.88,13.61,1992,Italy,Visceral
3614,CNR-L,point,-999,37.5073,15.0829,1981,Italy,Visceral
2032,Literature,point,-999,41.03,14.38,1992,Italy,Visceral
2031,Literature,point,-999,41.03,14.38,1991,Italy,Visceral
5587,Literature,polygon,2,38.191784,15.553122,2001,Italy,Visceral
581,Literature,point,-999,37.5,15.1,1993,Italy,Visceral
5580,Literature,polygon,2,38.191784,15.553122,1994,Italy,Visceral
1818,Literature,point,-999,40.846,14.28,2004,Italy,Visceral
5137,Literature,polygon,2,38.1065,13.3442,2001,Italy,Visceral
1817,Literature,point,-999,40.846,14.28,2003,Italy,Visceral
5134,Literature,polygon,2,38.1065,13.3442,1998,Italy,Visceral
1583,Literature,point,-999,38.11,13.36,1996,Italy,Visceral
5133,Literature,polygon,2,38.1065,13.3442,1997,Italy,Visceral
162,Literature,point,-999,37.5,15.1,1972,Italy,Visceral
5586,Literature,polygon,2,38.191784,15.553122,2000,Italy,Visceral
4931,Literature,polygon,1,44.23,9.68,1994,Italy,Visceral
5125,Literature,polygon,2,37.88,13.61,1993,Italy,Visceral
6880,Literature,polygon,2,40.79,14.46,1992,Italy,Visceral
5582,Literature,polygon,2,38.191784,15.553122,1996,Italy,Visceral
4934,Literature,polygon,1,44.23,9.68,1988,Italy,Visceral
5195,Literature,polygon,1,41.677015,14.649353,1999,Italy,Visceral
6872,Literature,polygon,2,40.79,14.46,1998,Italy,Visceral
1586,Literature,point,-999,38.11,13.36,1999,Italy,Visceral
5141,Literature,polygon,2,38.1065,13.3442,2005,Italy,Visceral
580,Literature,point,-999,37.5,15.1,1992,Italy,Visceral
5122,Literature,polygon,2,37.88,13.61,1990,Italy,Visceral
163,Literature,point,-999,43.31,13.13,1971,Italy,Visceral
161,Literature,point,-999,37.5,15.1,1971,Italy,Visceral
164,Literature,point,-999,43.31,13.13,1972,Italy,Visceral
5585,Literature,polygon,2,38.191784,15.553122,1999,Italy,Visceral
4927,Literature,polygon,1,44.23,9.68,1990,Italy,Visceral
6408,Literature,polygon,2,44.494546,9.085693,2002,Italy,Visceral
6165,Literature,polygon,2,37.58,14.44,1987,Italy,Visceral
4924,Literature,polygon,1,44.453389,8.622436,2003,Italy,Visceral
6300,Literature,polygon,2,45.454351,9.112244,2001,Italy,Visceral
6297,Literature,polygon,2,45.454351,9.112244,1998,Italy,Visceral
4933,Literature,polygon,1,44.23,9.68,1987,Italy,Visceral
5132,Literature,polygon,2,38.1065,13.3442,1996,Italy,Visceral
4928,Literature,polygon,1,44.23,9.68,1991,Italy,Visceral
586,Literature,point,-999,37.5,15.1,1998,Italy,Visceral
583,Literature,point,-999,37.5,15.1,1995,Italy,Visceral
4930,Literature,polygon,1,44.23,9.68,1993,Italy,Visceral
1576,Literature,point,-999,38.11,13.36,1989,Italy,Visceral
3615,CNR-L,point,-999,37.5073,15.0829,1991,Italy,Visceral
578,Literature,point,-999,37.5,15.1,1990,Italy,Visceral
5583,Literature,polygon,2,38.191784,15.553122,1997,Italy,Visceral
4028,CNR-L,point,-999,37.5086,15.0794,1990,Italy,Visceral
6166,Literature,polygon,2,37.58,14.44,1988,Italy,Visceral
6299,Literature,polygon,2,45.454351,9.112244,2000,Italy,Visceral
1567,Literature,point,-999,38.11,13.36,1980,Italy,Visceral
5475,Literature,polygon,2,37.5,14.8,1992,Italy,Visceral
1816,Literature,point,-999,40.846,14.28,2002,Italy,Visceral
5127,Literature,polygon,2,37.88,13.61,1995,Italy,Visceral
5126,Literature,polygon,2,37.88,13.61,1994,Italy,Visceral
159,Literature,point,-999,37.23,14.51,1971,Italy,Visceral
1959,Literature,point,-999,37.48,14.06,1990,Italy,Visceral
579,Literature,point,-999,37.5,15.1,1991,Italy,Visceral
5584,Literature,polygon,2,38.191784,15.553122,1998,Italy,Visceral
139,Literature,point,-999,37.5,15.1,1997,Italy,Visceral
3918,CNR-L,point,-999,40.851,14.2675,1986,Italy,Visceral
4295,Literature,polygon,1,42.968482,12.451172,2000,Italy,Visceral
6874,Literature,polygon,2,40.79,14.46,2000,Italy,Visceral
6871,Literature,polygon,2,40.79,14.46,1997,Italy,Visceral
4932,Literature,polygon,1,44.23,9.68,1986,Italy,Visceral
582,Literature,point,-999,37.5,15.1,1994,Italy,Visceral
1572,Literature,point,-999,38.11,13.36,1985,Italy,Visceral
1580,Literature,point,-999,38.11,13.36,1993,Italy,Visceral
5082,Literature,polygon,2,40.41,15.13,1990,Italy,Visceral
2026,Literature,point,-999,40.73,13.95,1990,Italy,Visceral
1579,Literature,point,-999,38.11,13.36,1992,Italy,Visceral
1578,Literature,point,-999,38.11,13.36,1991,Italy,Visceral
2030,Literature,point,-999,41.03,14.38,1990,Italy,Visceral
5581,Literature,polygon,2,38.191784,15.553122,1995,Italy,Visceral
2029,Literature,point,-999,41.03,14.38,1989,Italy,Visceral
4923,Literature,polygon,1,44.453389,8.622436,2002,Italy,Visceral
6298,Literature,polygon,2,45.454351,9.112244,1999,Italy,Visceral
6296,Literature,polygon,2,45.454351,9.112244,1997,Italy,Visceral
1570,Literature,point,-999,38.11,13.36,1983,Italy,Visceral
1568,Literature,point,-999,38.11,13.36,1981,Italy,Visceral
160,Literature,point,-999,37.23,14.51,1972,Italy,Visceral
1577,Literature,point,-999,38.11,13.36,1990,Italy,Visceral
5083,Literature,polygon,2,40.41,15.13,1991,Italy,Visceral
1575,Literature,point,-999,38.11,13.36,1988,Italy,Visceral
5579,Literature,polygon,2,38.191784,15.553122,1993,Italy,Visceral
1574,Literature,point,-999,38.11,13.36,1987,Italy,Visceral
1573,Literature,point,-999,38.11,13.36,1986,Italy,Visceral
3597,CNR-L,point,-999,37.6692,14.9039,1993,Italy,Visceral
2027,Literature,point,-999,40.73,13.95,1991,Italy,Visceral
4296,Literature,polygon,1,42.968482,12.451172,2001,Italy,Visceral
6875,Literature,polygon,2,40.79,14.46,2001,Italy,Visceral
1571,Literature,point,-999,38.11,13.36,1984,Italy,Visceral
3488,CNR-L,point,-999,36.9094,15.1348,1992,Italy,Visceral
5084,Literature,polygon,2,40.41,15.13,1992,Italy,Visceral
2025,Literature,point,-999,40.73,13.95,1989,Italy,Visceral
6171,Literature,polygon,2,37.58,14.44,1993,Italy,Visceral
4041,CNR-L,point,-999,37.0768,15.2837,1979,Italy,Visceral
6619,Literature,polygon,2,44.9337,8.1239,2005,Italy,Visceral
6172,Literature,polygon,2,37.58,14.44,1994,Italy,Visceral
4921,Literature,polygon,1,44.453389,8.622436,2000,Italy,Visceral
5119,Literature,polygon,2,37.88,13.61,1987,Italy,Visceral
5165,Literature,polygon,2,42.783307,11.160278,2004,Italy,Visceral
4922,Literature,polygon,1,44.453389,8.622436,2001,Italy,Visceral
6873,Literature,polygon,2,40.79,14.46,1999,Italy,Visceral
6870,Literature,polygon,2,40.79,14.46,1996,Italy,Visceral
1569,Literature,point,-999,38.11,13.36,1982,Italy,Visceral
5577,Literature,polygon,2,38.191784,15.553122,1991,Italy,Visceral
6304,Literature,polygon,2,45.454351,9.112244,2005,Italy,Visceral
5162,Literature,polygon,2,42.783307,11.160278,2001,Italy,Visceral
5578,Literature,polygon,2,38.191784,15.553122,1992,Italy,Visceral
5477,Literature,polygon,2,37.5,14.8,1994,Italy,Visceral
5163,Literature,polygon,2,42.783307,11.160278,2002,Italy,Visceral
1703,Literature,point,-999,38.03,14.01,2002,Italy,Visceral
6173,Literature,polygon,2,37.58,14.44,1995,Italy,Visceral
6170,Literature,polygon,2,37.58,14.44,1992,Italy,Visceral
6878,Literature,polygon,2,40.79,14.46,1990,Italy,Visceral
6169,Literature,polygon,2,37.58,14.44,1991,Italy,Visceral
5164,Literature,polygon,2,42.783307,11.160278,2003,Italy,Visceral
5432,Literature,polygon,1,45.731108,7.434082,2001,Italy,Visceral
1702,Literature,point,-999,37.98,13.7,2002,Italy,Visceral
1704,Literature,point,-999,38.11,13.36,2002,Italy,Visceral
5476,Literature,polygon,2,37.5,14.8,1993,Italy,Visceral
5081,Literature,polygon,2,40.41,15.13,1989,Italy,Visceral
3974,CNR-L,point,-999,37.1016,13.9377,2008,Italy,Visceral
6303,Literature,polygon,2,45.454351,9.112244,2004,Italy,Visceral
6877,Literature,polygon,2,40.79,14.46,1989,Italy,Visceral
5161,Literature,polygon,2,42.783307,11.160278,2000,Italy,Visceral
6879,Literature,polygon,2,40.79,14.46,1991,Italy,Visceral
5478,Literature,polygon,2,37.5,14.8,1995,Italy,Visceral
1960,Literature,point,-999,41.9,12.48,1990,Italy,Visceral
6876,Literature,polygon,2,40.79,14.46,2002,Italy,Visceral
5576,Literature,polygon,2,38.191784,15.553122,1990,Italy,Visceral
5159,Literature,polygon,2,42.783307,11.160278,1998,Italy,Visceral
5160,Literature,polygon,2,42.783307,11.160278,1999,Italy,Visceral
1701,Literature,point,-999,37.78,14.1,2002,Italy,Visceral
4920,Literature,polygon,1,44.453389,8.622436,1999,Italy,Visceral
6168,Literature,polygon,2,37.58,14.44,1990,Italy,Visceral
6167,Literature,polygon,2,37.58,14.44,1989,Italy,Visceral
4048,CNR-L,point,-999,40.7545,14.451,1993,Italy,Visceral
6301,Literature,polygon,2,45.454351,9.112244,2002,Italy,Visceral
6302,Literature,polygon,2,45.454351,9.112244,2003,Italy,Visceral
5158,Literature,polygon,2,42.783307,11.160278,1997,Italy,Visceral
6409,Literature,polygon,2,44.494546,9.085693,2003,Italy,Visceral
93,Literature,point,-999,3.92,41.84,2001,Kenya,Visceral
2138,Literature,point,-999,-0.8535,37.6967,1981,Kenya,Visceral
689,Literature,point,-999,2.479389,39.567261,2008,Kenya,Visceral
1541,Literature,point,-999,3.92,41.84,2000,Kenya,Visceral
2187,Literature,point,-999,-1.36,38.01,1979,Kenya,Visceral
946,Literature,point,-999,-1.51,37.26,1980,Kenya,Visceral
5152,Literature,polygon,2,-1.335,37.44,1987,Kenya,Visceral
1313,Literature,point,-999,1.18,36.6,1992,Kenya,Visceral
4407,Literature,polygon,2,0.6331,36.1269,2006,Kenya,Visceral
4404,Literature,polygon,2,0.6331,36.1269,2003,Kenya,Visceral
1311,Literature,point,-999,1.18,36.6,1990,Kenya,Visceral
5151,Literature,polygon,2,-1.335,37.44,1986,Kenya,Visceral
2188,Literature,point,-999,-1.36,38.01,1980,Kenya,Visceral
3566,CNR-L,point,-999,0.4694,35.9834,1972,Kenya,Visceral
4409,Literature,polygon,2,0.6331,36.1269,2001,Kenya,Visceral
113,Literature,point,-999,1.48,35.01,1986,Kenya,Visceral
2186,Literature,point,-999,-1.36,38.01,1978,Kenya,Visceral
690,Literature,point,-999,1.993616,39.731369,2008,Kenya,Visceral
686,Literature,point,-999,0.46,35.96,1993,Kenya,Visceral
947,Literature,point,-999,-1.51,37.26,1981,Kenya,Visceral
4128,HealthMap,point,-999,1.747222,40.06889,2008,Kenya,Visceral
688,Literature,point,-999,2.070472,39.012451,2008,Kenya,Visceral
4403,Literature,polygon,2,0.835,35.912,1987,Kenya,Visceral
1291,Literature,point,-999,0.3,35.91,1991,Kenya,Visceral
1310,Literature,point,-999,1.18,36.6,1989,Kenya,Visceral
1294,Literature,point,-999,0.46,35.98,1987,Kenya,Visceral
1307,Literature,point,-999,1.18,36.6,1986,Kenya,Visceral
4408,Literature,polygon,2,0.9461,36.0374,1985,Kenya,Visceral
1297,Literature,point,-999,0.46,35.98,1990,Kenya,Visceral
4641,Literature,polygon,2,1.598303,35.258789,2006,Kenya,Visceral
1312,Literature,point,-999,1.18,36.6,1991,Kenya,Visceral
1296,Literature,point,-999,0.46,35.98,1989,Kenya,Visceral
1309,Literature,point,-999,1.18,36.6,1988,Kenya,Visceral
92,Literature,point,-999,1.74,40.06,2001,Kenya,Visceral
976,Literature,point,-999,0.5,35.75,1988,Kenya,Visceral
2071,Literature,point,-999,-1.28,36.81,1999,Kenya,Visceral
4127,HealthMap,point,-999,0.35,37.583332,2008,Kenya,Visceral
1248,Literature,point,-999,1.43,35.35,1998,Kenya,Visceral
1247,Literature,point,-999,1.43,35.35,1997,Kenya,Visceral
2173,Literature,point,-999,-1.53,36.33,1991,Kenya,Visceral
1288,Literature,point,-999,0.3,35.91,1988,Kenya,Visceral
1308,Literature,point,-999,1.18,36.6,1987,Kenya,Visceral
975,Literature,point,-999,0.5,35.75,1987,Kenya,Visceral
1539,Literature,point,-999,1.74,40.06,2000,Kenya,Visceral
1252,Literature,point,-999,0.63,36.26,1987,Kenya,Visceral
1283,Literature,point,-999,1.43,35.35,1996,Kenya,Visceral
4402,Literature,polygon,2,0.835,35.912,1986,Kenya,Visceral
1337,Literature,point,-999,-0.96,37.6,1980,Kenya,Visceral
1287,Literature,point,-999,0.3,35.91,1987,Kenya,Visceral
4643,Literature,polygon,2,1.91,35.28,2004,Kenya,Visceral
4406,Literature,polygon,2,0.6331,36.1269,2005,Kenya,Visceral
1304,Literature,point,-999,0.63,36.26,1990,Kenya,Visceral
973,Literature,point,-999,3,35.5,1983,Kenya,Visceral
1338,Literature,point,-999,-0.96,37.6,1981,Kenya,Visceral
4642,Literature,polygon,2,1.91,35.28,2003,Kenya,Visceral
974,Literature,point,-999,0.5,35.75,1986,Kenya,Visceral
1254,Literature,point,-999,0.63,36.26,1989,Kenya,Visceral
1253,Literature,point,-999,0.63,36.26,1988,Kenya,Visceral
1306,Literature,point,-999,0.63,36.26,1992,Kenya,Visceral
4405,Literature,polygon,2,0.6331,36.1269,2004,Kenya,Visceral
1336,Literature,point,-999,-0.96,37.6,1979,Kenya,Visceral
972,Literature,point,-999,0.63,36.26,1983,Kenya,Visceral
1293,Literature,point,-999,0.46,35.98,1986,Kenya,Visceral
1305,Literature,point,-999,0.63,36.26,1991,Kenya,Visceral
684,Literature,point,-999,0.46,35.96,1991,Kenya,Visceral
1292,Literature,point,-999,0.3,35.91,1992,Kenya,Visceral
1300,Literature,point,-999,0.63,36.26,1986,Kenya,Visceral
1295,Literature,point,-999,0.46,35.98,1988,Kenya,Visceral
1286,Literature,point,-999,0.3,35.91,1986,Kenya,Visceral
691,Literature,point,-999,1.714984,40.457153,2008,Kenya,Visceral
1290,Literature,point,-999,0.3,35.91,1990,Kenya,Visceral
1289,Literature,point,-999,0.3,35.91,1989,Kenya,Visceral
685,Literature,point,-999,0.46,35.96,1992,Kenya,Visceral
5153,Literature,polygon,2,-1.28,37.37,1982,Kenya,Visceral
971,Literature,point,-999,0.38,34.85,1983,Kenya,Visceral
128,Literature,point,-999,34.43,35.85,1996,Lebanon,Visceral
126,Literature,point,-999,34.43,35.85,1994,Lebanon,Visceral
129,Literature,point,-999,34.43,35.85,1997,Lebanon,Visceral
6451,Literature,polygon,1,34.54,36.21,1993,Lebanon,Visceral
121,Literature,point,-999,33.87,35.5,1994,Lebanon,Visceral
124,Literature,point,-999,33.87,35.5,1997,Lebanon,Visceral
6455,Literature,polygon,1,34.54,36.21,1997,Lebanon,Visceral
125,Literature,point,-999,34.43,35.85,1993,Lebanon,Visceral
120,Literature,point,-999,33.87,35.5,1993,Lebanon,Visceral
127,Literature,point,-999,34.43,35.85,1995,Lebanon,Visceral
123,Literature,point,-999,33.87,35.5,1996,Lebanon,Visceral
6452,Literature,polygon,1,34.54,36.21,1994,Lebanon,Visceral
6454,Literature,polygon,1,34.54,36.21,1996,Lebanon,Visceral
122,Literature,point,-999,33.87,35.5,1995,Lebanon,Visceral
6453,Literature,polygon,1,34.54,36.21,1995,Lebanon,Visceral
4211,Literature,point,-999,26.5882,12.7719,1990,Libya,Visceral
4210,Literature,point,-999,26.5882,12.7719,1989,Libya,Visceral
4323,Literature,polygon,1,31.7655,20.4392,1985,Libya,Visceral
4209,Literature,point,-999,26.5882,12.7719,1988,Libya,Visceral
4327,Literature,polygon,1,31.7655,20.4392,1989,Libya,Visceral
4328,Literature,polygon,1,31.7655,20.4392,1990,Libya,Visceral
4326,Literature,polygon,1,31.7655,20.4392,1988,Libya,Visceral
4324,Literature,polygon,1,31.7655,20.4392,1986,Libya,Visceral
4322,Literature,polygon,1,31.7655,20.4392,1984,Libya,Visceral
4321,Literature,polygon,1,31.7655,20.4392,1983,Libya,Visceral
4320,Literature,polygon,1,31.7655,20.4392,1982,Libya,Visceral
4325,Literature,polygon,1,31.7655,20.4392,1987,Libya,Visceral
4208,Literature,point,-999,26.5882,12.7719,1987,Libya,Visceral
4213,Literature,point,-999,26.5882,12.7719,1992,Libya,Visceral
4206,Literature,point,-999,26.5882,12.7719,1985,Libya,Visceral
4207,Literature,point,-999,26.5882,12.7719,1986,Libya,Visceral
4212,Literature,point,-999,26.5882,12.7719,1991,Libya,Visceral
182,Literature,point,-999,-9.93,33.93,1993,Malawi,Visceral
7809,Literature,polygon,1,35.8888,14.4772,2004,Malta,Visceral
7810,Literature,polygon,1,35.8888,14.4772,2005,Malta,Visceral
7811,Literature,polygon,1,35.8888,14.4772,2006,Malta,Visceral
7812,Literature,polygon,1,35.8888,14.4772,2007,Malta,Visceral
7813,Literature,polygon,1,35.8888,14.4772,2008,Malta,Visceral
2069,Literature,point,-999,31.3325,-4.3067,1994,Morocco,Visceral
4158,Literature,point,-999,35.1657,-2.9335,2006,Morocco,Visceral
4043,CNR-L,point,-999,30.5327,-7.9255,1985,Morocco,Visceral
4159,Literature,point,-999,35.1657,-2.9335,2007,Morocco,Visceral
4160,Literature,point,-999,35.1657,-2.9335,2008,Morocco,Visceral
4157,Literature,point,-999,35.1657,-2.9335,2005,Morocco,Visceral
367,Literature,point,-999,26.830811,87.166672,2002,Nepal,Visceral
4256,Literature,polygon,2,26.618,86.7558,2009,Nepal,Visceral
378,Literature,point,-999,26.642549,87.314072,2004,Nepal,Visceral
4511,Literature,polygon,2,27.36,85.95,1996,Nepal,Visceral
224,Literature,point,-999,26.614927,87.146885,2003,Nepal,Visceral
1714,Literature,point,-999,26.81,87.28,2002,Nepal,Visceral
627,Literature,point,-999,26.66,87.5,2001,Nepal,Visceral
370,Literature,point,-999,26.646538,87.146187,2002,Nepal,Visceral
4444,Literature,polygon,2,27.15,87.33,1993,Nepal,Visceral
4520,Literature,polygon,2,26.971,85.5503,2009,Nepal,Visceral
381,Literature,point,-999,27.116132,87.124271,2004,Nepal,Visceral
4445,Literature,polygon,2,27.15,87.33,1994,Nepal,Visceral
628,Literature,point,-999,26.9,87.93,2001,Nepal,Visceral
368,Literature,point,-999,26.830811,87.166672,2003,Nepal,Visceral
2708,Literature,point,-999,29.0514,81.3001,2011,Nepal,Visceral
4637,Literature,polygon,2,27.3143,84.7202,2000,Nepal,Visceral
369,Literature,point,-999,26.830811,87.166672,2004,Nepal,Visceral
376,Literature,point,-999,26.642549,87.314072,2002,Nepal,Visceral
393,Literature,point,-999,26.681821,87.231216,2004,Nepal,Visceral
4443,Literature,polygon,2,27.15,87.33,1992,Nepal,Visceral
4243,Literature,polygon,2,26.6266,86.683,2005,Nepal,Visceral
391,Literature,point,-999,26.681821,87.231216,2002,Nepal,Visceral
375,Literature,point,-999,26.782338,86.420209,2004,Nepal,Visceral
4235,Literature,polygon,2,27.26,86.66,1998,Nepal,Visceral
4517,Literature,polygon,2,26.8388,86.0241,2008,Nepal,Visceral
4251,Literature,polygon,2,26.7665,86.3056,2008,Nepal,Visceral
217,Literature,point,-999,26.670471,87.282892,2002,Nepal,Visceral
411,Literature,point,-999,27.00102,85.552368,2004,Nepal,Visceral
410,Literature,point,-999,27.00102,85.552368,2003,Nepal,Visceral
4448,Literature,polygon,2,27.15,87.33,1997,Nepal,Visceral
4442,Literature,polygon,2,27.15,87.33,1991,Nepal,Visceral
4454,Literature,polygon,2,27.15,87.33,1999,Nepal,Visceral
4493,Literature,polygon,2,26.844903,86.01313,2002,Nepal,Visceral
395,Literature,point,-999,26.49147,87.580032,2003,Nepal,Visceral
4441,Literature,polygon,2,27.15,87.33,1990,Nepal,Visceral
1656,Literature,point,-999,26.81,87.28,2000,Nepal,Visceral
371,Literature,point,-999,26.646538,87.146187,2003,Nepal,Visceral
372,Literature,point,-999,26.646538,87.146187,2004,Nepal,Visceral
366,Literature,point,-999,26.606947,87.152939,2004,Nepal,Visceral
363,Literature,point,-999,26.659732,86.679153,2004,Nepal,Visceral
4471,Literature,polygon,2,26.6352,87.1433,2009,Nepal,Visceral
1536,Literature,point,-999,28.03,81.61,1997,Nepal,Visceral
360,Literature,point,-999,26.68857,87.286835,2004,Nepal,Visceral
4446,Literature,polygon,2,27.15,87.33,1995,Nepal,Visceral
394,Literature,point,-999,26.49147,87.580032,2002,Nepal,Visceral
4449,Literature,polygon,2,27.15,87.33,1998,Nepal,Visceral
209,Literature,point,-999,26.816871,87.282918,2007,Nepal,Visceral
1783,Literature,point,-999,26.6,87.36,1997,Nepal,Visceral
390,Literature,point,-999,26.496386,87.342911,2004,Nepal,Visceral
218,Literature,point,-999,26.670471,87.282892,2003,Nepal,Visceral
214,Literature,point,-999,26.851335,87.166017,2003,Nepal,Visceral
